Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;128;128;128;CMSIS;0.292198;5469;381;1
Square;128;128;128;TillJIT;0.429116;3724;381;1
Square;128;128;128;Naive;0.028548;5583;38;1
Square;129;129;129;CMSIS;0.383374;4166;372;1
Square;129;129;129;TillJIT;0.387279;4124;372;1
Square;129;129;129;Naive;0.090619;1753;37;1
Square;130;130;130;CMSIS;0.334956;4775;364;1
Square;130;130;130;TillJIT;0.365497;4376;364;1
Square;130;130;130;Naive;0.076013;2081;36;1
Square;131;131;131;CMSIS;0.378413;4218;355;1
Square;131;131;131;TillJIT;0.381397;4185;355;1
Square;131;131;131;Naive;0.089872;1751;35;1
Square;132;132;132;CMSIS;0.394703;4044;347;1
Square;132;132;132;TillJIT;0.413410;3861;347;1
Square;132;132;132;Naive;0.079592;1965;34;1
Square;133;133;133;CMSIS;0.333221;4801;340;1
Square;133;133;133;TillJIT;0.351758;4548;340;1
Square;133;133;133;Naive;0.077247;2071;34;1
Square;134;134;134;CMSIS;0.355587;4493;332;1
Square;134;134;134;TillJIT;0.372674;4287;332;1
Square;134;134;134;Naive;0.083580;1900;33;1
Square;135;135;135;CMSIS;0.347209;4606;325;1
Square;135;135;135;TillJIT;0.366547;4363;325;1
Square;135;135;135;Naive;0.080053;1967;32;1
Square;136;136;136;CMSIS;0.391061;4091;318;1
Square;136;136;136;TillJIT;0.387368;4130;318;1
Square;136;136;136;Naive;0.100166;1557;31;1
Square;137;137;137;CMSIS;0.316835;5048;311;1
Square;137;137;137;TillJIT;0.313604;5100;311;1
Square;137;137;137;Naive;0.077616;2054;31;1
Square;138;138;138;CMSIS;0.376767;4241;304;1
Square;138;138;138;TillJIT;0.389249;4105;304;1
Square;138;138;138;Naive;0.081449;1936;30;1
Square;139;139;139;CMSIS;0.351456;4539;297;1
Square;139;139;139;TillJIT;0.347021;4597;297;1
Square;139;139;139;Naive;0.088403;1762;29;1
Square;140;140;140;CMSIS;0.387341;4123;291;1
Square;140;140;140;TillJIT;0.402573;3967;291;1
Square;140;140;140;Naive;0.091625;1737;29;1
Square;141;141;141;CMSIS;0.375520;4255;285;1
Square;141;141;141;TillJIT;0.385951;4140;285;1
Square;141;141;141;Naive;0.088390;1776;28;1
Square;142;142;142;CMSIS;0.347178;4602;279;1
Square;142;142;142;TillJIT;0.358715;4454;279;1
Square;142;142;142;Naive;0.081679;1893;27;1
Square;143;143;143;CMSIS;0.302562;5277;273;1
Square;143;143;143;TillJIT;0.311231;5130;273;1
Square;143;143;143;Naive;0.072802;2169;27;1
Square;144;144;144;CMSIS;0.373861;4265;267;1
Square;144;144;144;TillJIT;0.383481;4158;267;1
Square;144;144;144;Intrinsics;0.348147;4580;267;1
Square;144;144;144;Naive;0.092644;1676;26;1
Square;145;145;145;CMSIS;0.348186;4588;262;1
Square;145;145;145;TillJIT;0.352878;4527;262;1
Square;145;145;145;Naive;0.082310;1926;26;1
Square;146;146;146;CMSIS;0.334372;4784;257;1
Square;146;146;146;TillJIT;0.359712;4447;257;1
Square;146;146;146;Naive;0.069904;2226;25;1
Square;147;147;147;CMSIS;0.356897;4468;251;1
Square;147;147;147;TillJIT;0.338416;4712;251;1
Square;147;147;147;Naive;0.087508;1815;25;1
Square;148;148;148;CMSIS;0.382118;4174;246;1
Square;148;148;148;TillJIT;0.392364;4065;246;1
Square;148;148;148;Naive;0.082288;1891;24;1
Square;149;149;149;CMSIS;0.290902;5481;241;1
Square;149;149;149;TillJIT;0.312940;5095;241;1
Square;149;149;149;Naive;0.065912;2409;24;1
Square;150;150;150;CMSIS;0.314602;5085;237;1
Square;150;150;150;TillJIT;0.327348;4887;237;1
Square;150;150;150;Naive;0.073683;2107;23;1
Square;151;151;151;CMSIS;0.352500;4532;232;1
Square;151;151;151;TillJIT;0.345412;4625;232;1
Square;151;151;151;Naive;0.087115;1818;23;1
Square;152;152;152;CMSIS;0.381335;4181;227;1
Square;152;152;152;TillJIT;0.377185;4227;227;1
Square;152;152;152;Naive;0.098232;1573;22;1
Square;153;153;153;CMSIS;0.369679;4321;223;1
Square;153;153;153;TillJIT;0.347182;4601;223;1
Square;153;153;153;Naive;0.087452;1802;22;1
Square;154;154;154;CMSIS;0.353055;4531;219;1
Square;154;154;154;TillJIT;0.364810;4385;219;1
Square;154;154;154;Naive;0.083685;1833;21;1
Square;155;155;155;CMSIS;0.364885;4368;214;1
Square;155;155;155;TillJIT;0.374399;4257;214;1
Square;155;155;155;Naive;0.086794;1802;21;1
Square;156;156;156;CMSIS;0.378470;4213;210;1
Square;156;156;156;TillJIT;0.395853;4028;210;1
Square;156;156;156;Naive;0.086516;1843;21;1
Square;157;157;157;CMSIS;0.368306;4329;206;1
Square;157;157;157;TillJIT;0.374447;4258;206;1
Square;157;157;157;Naive;0.087111;1777;20;1
Square;158;158;158;CMSIS;0.303466;5251;202;1
Square;158;158;158;TillJIT;0.312758;5095;202;1
Square;158;158;158;Naive;0.070782;2229;20;1
Square;159;159;159;CMSIS;0.363351;4403;199;1
Square;159;159;159;TillJIT;0.361136;4430;199;1
Square;159;159;159;Naive;0.086838;1759;19;1
Square;160;160;160;CMSIS;0.312978;5104;195;1
Square;160;160;160;TillJIT;0.374195;4269;195;1
Square;160;160;160;Naive;0.056476;2756;19;1
Square;161;161;161;CMSIS;0.366819;4346;191;1
Square;161;161;161;TillJIT;0.359701;4432;191;1
Square;161;161;161;Naive;0.087039;1822;19;1
Square;162;162;162;CMSIS;0.366309;4364;188;1
Square;162;162;162;TillJIT;0.357783;4468;188;1
Square;162;162;162;Naive;0.086766;1764;18;1
Square;163;163;163;CMSIS;0.337795;4718;184;1
Square;163;163;163;TillJIT;0.340610;4679;184;1
Square;163;163;163;Naive;0.086423;1804;18;1
Square;164;164;164;CMSIS;0.310896;5136;181;1
Square;164;164;164;TillJIT;0.332382;4804;181;1
Square;164;164;164;Naive;0.076490;2076;18;1
Square;165;165;165;CMSIS;0.362794;4408;178;1
Square;165;165;165;TillJIT;0.370013;4322;178;1
Square;165;165;165;Naive;0.086780;1760;17;1
Square;166;166;166;CMSIS;0.294243;5410;174;1
Square;166;166;166;TillJIT;0.330809;4812;174;1
Square;166;166;166;Naive;0.053593;2902;17;1
Square;167;167;167;CMSIS;0.361519;4406;171;1
Square;167;167;167;TillJIT;0.365333;4360;171;1
Square;167;167;167;Naive;0.086296;1835;17;1
Square;168;168;168;CMSIS;0.375575;4242;168;1
Square;168;168;168;TillJIT;0.373812;4262;168;1
Square;168;168;168;Intrinsics;0.340207;4683;168;1
Square;168;168;168;Naive;0.097452;1557;16;1
Square;169;169;169;CMSIS;0.350153;4549;165;1
Square;169;169;169;TillJIT;0.337825;4715;165;1
Square;169;169;169;Naive;0.086483;1786;16;1
Square;170;170;170;CMSIS;0.364760;4364;162;1
